status,author
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট ডেট সহ ) বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
Needs no caption.... let's keep on bleeding BLUE,F
"বাংলাদেশ 
 থেকে ভারতে 
 জরুরী ডক্টর কনসাল্ট করার জন্যে টেলি মেডিসিন পরিষেবা। 
সব বিভাগের সিনিওর ডক্টর কনসালটেশন।
ভিসা জটিলতায় যারা ভারতে আসতে পারছেন না তারা টেলি কনফারেন্স করুন। মেডিকা সুপার স্পেশালিটি হসপিটাল মুকুন্দপুর যারা এক্সিষ্টিং পেসেন্ট তাদের বিশেষ সুবিধা। সব ডিপার্টমেন্টের ডক্টর কনসালটেশন করে এডভাইস নিতে 
হোয়াটস অ্যাপ করুন তথ্যের জন্যে 
হোয়াটস অ্যাপ +918584948227 ( আন্তর্জাতিক পেশেন্ট কো অর্ডিনেটর)",F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
"বাংলাদেশ ব্যাংক একটি গুরুত্পূর্ণ প্রতিষ্ঠান হয়ে কিভাবে বাংলাদেশ ব্যাংক এডির মত একটি দায়িত্বশীল পোস্টের প্রিলিমিনারী এক্সাম সনাতনী মূখ্য উৎসব দুর্গাপূজার শুরুর দিন নিতে পারে??
ধিক্কার জানাই এমন সিধান্ত। 
বাংলাদেশ ব্যাংকের মতো দায়িত্বশীল প্রতিষ্ঠান থেকে এমন কান্ডজ্ঞানহীন সিদ্ধান্ত মানা যায় না। পূজার দিন পরীক্ষার সিদ্ধান্ত উনারা কিভাবে নেন? অসাম্প্রদায়িকতা মুখে নয় বুকে লালন করতে হয়।",F
"ভিন্ন দেশ। ভিন্ন শহর। অভিন্ন ভাষা। বাংলা। বাংলা।#kathaprokash #kolkatabooks  #dhakabooks
বাংলা ভাষায় প্রকাশিত বইয়ের জন্য নতুন দুইটি দোকান। ঢাকা-কলকাতায়। ভাষার জয় হোক। বাংলা বইয়ের জয় হোক।",F
"শুভ জন্মদিন, কমরেড Anik Mishkat",F
"https://www.facebook.com/groups/297612019549224/?ref=share&mibextid=hubsqH
যারা, বিগত দুই বছর ধরে আমার দেওয়া ,ভারতের ভিসা ও ট্রিটমেন্ট সম্পর্কিত বিভিন্ন্ ইনফরমেশনে ,উপকৃত হয়েছেন , তারা অবশ্যই নিউ গ্রূপে যুক্ত হবেন। গ্রুপ লিংক সংযুক্ত করা হলো। ধন্যবাদ।",F
"আজকের আপডেট আইভেক ঢাকা যমুনা ফিউচার পার্কে ভারতীয় ভিসা আবেদন জমা দেয়ার সম্ভাব্য সর্বশেষ তারিখঃ
টুরিস্ট ভিসা ২০ডিসেম্বর ২০২৩ ঢাকা JFC IVAC
মেডিকেল ভিসা ১০ অক্টোবর ২০২৩
… See more",F
"ভারতের যেকোনো রাজ্য ও কলকাতা থেকে বাংলাদেশে ভ্রমণ করার ও বিজনেস পারপাস, বিজনেস ভিসা ও টুরিস্ট /ফ্যামিলী (TF) ভিসা, ট্যুরিস্ট ভিসা আর্জেন্ট প্রসেস হয়, ভারতীয় নাগরিকদের জন্যে।  We provide Bangladesh Business and Tourist/Family ( TF ) , Tourist Visa For Indian Citizens, from any state of India . Contact 
8584948227 What's App Only.",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট সহ (৭৫ দিন ) বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"যারা রোমানিয়া এম্ব্যাসি ফেস করবেন দিল্লিতে , মেডিক্যাল ভিসায় যেতে পারবেন। 
টুরিস্ট ভিসা তিন মাস লাগছে ,সেই ক্ষেত্রে এম্ব্যাসি ইন্টারভিউ ডেট মিস হবে। 
রোমানিয়া এম্ব্যাসি ফেস করার জন্যে মেডিক্যাল ভিসার প্রসেসিংয়ের এর জন্যে জরুরী ডকুমেন্ট ভারতীয় #হসপিটালের ভিসা ইনভাইট লেটার এর জন্যে 
হোয়াটস অ্যাপ করুন +918584948227",F
"যারা রোমানিয়া এম্ব্যাসি ফেস করবেন দিল্লিতে , মেডিক্যাল ভিসায় যেতে পারবেন। 
টুরিস্ট ভিসা তিন মাস লাগছে ,সেই ক্ষেত্রে এম্ব্যাসি ইন্টারভিউ ডেট মিস হবে। 
রোমানিয়া এম্ব্যাসি ফেস করার জন্যে মেডিক্যাল ভিসার প্রসেসিংয়ের এর জন্যে জরুরী ডকুমেন্ট ভারতীয় #হসপিটালের ভিসা ইনভাইট লেটার এর জন্যে 
হোয়াটস অ্যাপ করুন +918584948227",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট সহ (৭৫ দিন ) বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"বেনাপোল ও গেদে স্থলবন্দর থেকে অ্যাম্বুলেন্স পরিষেবা ,হাওড়া স্টেশন/ নেতাজী সুভাষচন্দ্র বসু আন্তর্জাতিক বিমান বন্দর/ কলকাতার হসপিটালে ক্রিটিক্যাল পেশেন্ট সার্ভিস এর জন্যে হোয়াটস অ্যাপ 
+918584948227",F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট সহ (৭৫ দিন ) বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট সহ ( পরবর্তী অ্যাপয়েনমেন্ট ডেট অক্টোবরের পাবেন টুরিস্ট ভিসার ক্ষেত্রে ) প্লাস 45 দিন। 
#বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"অনেকেই ভারতের নতুন ভিসা অ্যাপ্লিকেশন পদ্ধতি বা যারা ইউরোপিয়ান এম্ব্যাসি  / VFS Global ইন্টারভিউ ফেস করবেন দিল্লিতে ,( ডবল এন্ট্রি / ট্যুরিস্ট )  মেডিক্যাল অ্যাপয়েনমেন্ট / ভিসা  তারা কমেন্টে প্রশ্ন রাখতে পারেন।
আমি চেষ্টা করবো উত্তর দিয়ে কনফিউসন ক্লিয়ার করতে । ধন্যবাদ।",F
"কমরেড অন্তর চক্রবর্তী Antor Chakraborty   শেষবারের মত এসেছিলেন তার প্রিয় দল কমিউনিস্ট পার্টি সিপিবি'র অফিস মুক্তি ভবনে। পার্টির কেন্দ্রীয় নেতৃবৃন্দ কমরেড অন্তর মৃতদেহে  শ্রদ্ধা নিবেদন করেন।
বিদায় কমরেড, লাল সালাম।",F
"#আপডেট
এই মাত্র কিশোরগঞ্জের  মিঠামইনে Antor Chakraborty  অন্তরের দাদা , সুমন ভাই এর সঙ্গে কথা হয়েছে। এখনো অন্তর কে কোনো অবস্থায় উদ্ধার করা সম্ভব হয় নি। 
ব্যক্তিগত উদ্যোগে কাল আবার চেষ্টা করা হবে , ডুবুরিদের সঙ্গে নিয়ে।
আর কলকাতায় অন্তরের ছোটো ভাই সজীব এর বাবা, কাকাবাবু  ( উনি ক্যান্সার পেশেন্ট , সোমবার অ্যাডমিট হবেন, নিউটাউন ক্যান্সার হসপিটালে, ওদের এখন কোনো ভাবেই বাংলাদেশ ফেরার উপায় নেই। সবাই দুশ্চিন্তায় আছেন। যথাসম্ভব সাহায্যের চেষ্টা করছি আমার তরফ থেকে।",F
"বন্ধুরা , অনেকেই ভারতের নতুন ভিসা অ্যাপ্লিকেশন পদ্ধতি বা যারা ইউরোপিয়ান এম্ব্যাসি  / VFS Global ইন্টারভিউ ফেস করবেন দিল্লিতে ,( ডবল এন্ট্রি / ট্যুরিস্ট )  মেডিক্যাল অ্যাপয়েনমেন্ট / ভিসা  তারা কমেন্টে প্রশ্ন রাখতে পারেন। ট্যুরিস্ট ভিসার অ্যাপয়েনমেন্ট ডেট সহ দীর্ঘসূত্রতা  ( 70 দিন সময় লাগছে ) সেই ক্ষেত্রে মেডিক্যাল ভিসা নিয়ে দ্রুত কিভাবে জরুরী প্রয়োজনে ভিসা পাবেন ইত্যাদি। চেষ্টা করবো উত্তর দিয়ে কনফিউসন ক্লিয়ার করতে ।",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের #ভিসাইনভাইটেশন ও #অ্যাপয়েনমেন্টলেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল )  পারপাস ছুটির আবেদন করার জন্যে , ট্যুরিষ্ট ভিসার দীর্ঘসূত্রতা ( অ্যাপয়েনমেন্ট সহ (৭৫ দিন ) বিশেষ প্রয়োজনে মেডিক্যাল ভিসা  পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"বাংলাদেশের নাগরিক যাদের FRRO (Foreigners Regional Registration Office) রেজিঃ বাধ্যতা মূলক ( মেডিকেল ভিসা , ডবল এন্ট্রি ভিসা, স্টুডেন্ট ভিসা ) 
যারা ওভার স্টে করেছেন , ও এক্সিট পারমিট নিয়ে ইমিগ্রেশন ফেস করে বাংলাদেশে ফিরতে হবে, সম্পূর্ণ সহায়তার জন্যে হোয়াটস অ্যাপ করুন 
  +918584948227",F
"বন্ধুরা , অনেকেই ভারতের নতুন ভিসা অ্যাপ্লিকেশন পদ্ধতি বা যারা ইউরোপিয়ান এম্ব্যাসি  / VFS Global ইন্টারভিউ ফেস করবেন দিল্লিতে ,( ডবল এন্ট্রি / ট্যুরিস্ট )  মেডিক্যাল অ্যাপয়েনমেন্ট / ভিসা  তারা কমেন্টে প্রশ্ন রাখতে পারেন।
আমি সাধ্যমত চেষ্টা করবো উত্তর দিয়ে কনফিউসন ক্লিয়ার করতে । ধন্যবাদ।",F
"পেট্রাপোলে ইমিগ্রেশনের সময় আগেই নির্ধারণের সুবিধা চালু
বেনাপোল-পেট্রাপোল স্থলবন্দর দিয়ে ভারত থেকে বাংলাদেশে আসতে কাস্টমস ও ইমিগ্রেশনের সময় আগেই নির্ধারণ করতে পারবেন যাত্রীরা। ভারতের পেট্রাপোল বন্দরে ল্যান্ড পোর্ট অথরিটি (এলপিএআই) এ জন্য চালু করেছে ‘স্লট বুকিং সিস্টেম’। এই প্রক্রিয়ার অংশ হিসেবে বৃহস্পতিবার এলপিএআই’র নতুন কাউন্টার উদ্বোধন করা হয়েছে।
উদ্বোধন শেষে এলপিএআই চেয়ারম্যান আদিত্য মিশ্র বলেন, ‘ভারত থেকে যারা বাংলাদেশে যাবেন তারা এক সপ্তাহ আগেই কাস্টমস ও ইমিগ্রেশনের জন… See more",F
"ভারতের যেকোনো রাজ্য ও কলকাতা থেকে বাংলাদেশে ভ্রমণ করার ও বিজনেস পারপাস,বিজনেস ও টুরিস্ট ফ্যামিলী ভিসা, ট্যুরিস্ট ভিসা আর্জেন্ট প্রসেস হয়, ভারতীয় নাগরিকদের জন্যে।  We provide Bangladesh Business and Tourist/Family ( TF ) , Tourist Visa For Indian Citizens, in Five working days from any state of India . Contact 
918584948227 What's App.",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
"ডলার সাশ্রয়ে দেশে সেপ্টেম্বর থেকে টাকা-রুপির ডেবিট কার্ড চালু করার সিদ্ধান্ত নিয়েছে বাংলাদেশ ব্যাংক। 
এ কার্ড দিয়ে দেশের ভেতরে টাকা দিয়ে কেনাকাটাসহ বিভিন্ন বিল পরিশোধ করা যাবে এবং পাশাপাশি ভারত ভ্রমণের সময় রুপিতে খরচ করার সুযোগ পাবেন ব্যবহারকারীরা।
রোববার (১৮ জুন) ২০২৩-২৪ অর্থবছরের প্রথমার্ধের জন্য নতুন মুদ্রানীতি ঘোষণার সময় এ তথ্য জানান বাংলাদেশ ব্যাংকের গভর্নর আব্দুর রউফ তালুকদার। … See more",F
"ব্রেকিং নিউজ।
ভারতের ভিসা পদ্ধতিকে আরও সহজ করতে এবং দীর্ঘ লাইনের কারণে ভিসা আবেদনকারীগণের অসুবিধা কমানোর লক্ষ্যে, ভারতীয় হাই কমিশন কর্তৃক ১১ জুলাই ২০২৩ থেকে নিম্নলিখিত ব্যবস্থাসমূহ চালু করতে যাচ্ছে।
(i) যে সকল আবেদনকারী তাঁদের ভিসা আবেদন হাই কমিশন কর্তৃক প্রক্রিয়াকরণ চলাকালে অন্য কাজে ব্যবহার করার জন্য নিজেদের পাসপোর্ট ফেরত পেতে চান, তাঁদের জন্য এখন আইভ্যাক-এ ভিসা আবেদন জমা দেওয়ার সময় পাসপোর্ট ফেরত নেওয়ার সুবিধা থাকবে। ভিসা টোকেনে প্রদর্শিত সম্ভাব্য ডেলিভারির তারিখের ০৭ … See more",F
"বেনাপোল ও গেদে স্থলবন্দর থেকে অ্যাম্বুলেন্স পরিষেবা ,হাওড়া স্টেশন/ নেতাজী সুভাষচন্দ্র বসু আন্তর্জাতিক বিমান বন্দর/ কলকাতার হসপিটালে ক্রিটিক্যাল পেশেন্ট সার্ভিস এর জন্যে হোয়াটস অ্যাপ 
+918584948227",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"বেনাপোল ও গেদে স্থলবন্দর থেকে অ্যাম্বুলেন্স পরিষেবা ,হাওড়া স্টেশন/ নেতাজী সুভাষচন্দ্র বসু আন্তর্জাতিক বিমান বন্দর/ কলকাতার হসপিটালে ক্রিটিক্যাল পেশেন্ট সার্ভিস এর জন্যে হোয়াটস অ্যাপ 
+918584948227",F
"""যখন দেখি ওরা কাজ করে গ্রামে বন্দরে
শুধুই ফসল ফলায় ঘাম ঝড়ায় মাঠে প্রান্তরে
তখন ভালো লাগে না লাগে না কোনো কিছুই
সুদিন কাছে এসো ভালোবাসি একসাথে সবকিছুই""… See more",F
"বেনাপোল ও গেদে স্থলবন্দর থেকে অ্যাম্বুলেন্স এর সেবা,  হাওড়া স্টেশন/ নেতাজী সুভাষচন্দ্র বসু আন্তর্জাতিক বিমান বন্দর/ কলকাতার হসপিটালে ক্রিটিক্যাল পেশেন্ট সার্ভিস এর জন্যে হোয়াটস অ্যাপ 
+918584948227",F
Priya Sen ৫ বছর হয়ে গেল আমাদের দেখা নেই।,F
"ডলার সাশ্রয়ে দেশে সেপ্টেম্বর থেকে টাকা-রুপির ডেবিট কার্ড চালু করার সিদ্ধান্ত নিয়েছে বাংলাদেশ ব্যাংক। 
এ কার্ড দিয়ে দেশের ভেতরে টাকা দিয়ে কেনাকাটাসহ বিভিন্ন বিল পরিশোধ করা যাবে এবং পাশাপাশি ভারত ভ্রমণের সময় রুপিতে খরচ করার সুযোগ পাবেন ব্যবহারকারীরা।
রোববার (১৮ জুন) ২০২৩-২৪ অর্থবছরের প্রথমার্ধের জন্য নতুন মুদ্রানীতি ঘোষণার সময় এ তথ্য জানান বাংলাদেশ ব্যাংকের গভর্নর আব্দুর রউফ তালুকদার। … See more",F
"ভারতের যেকোনো রাজ্য ও কলকাতা থেকে বাংলাদেশে ভ্রমণ করার ও বিজনেস পারপাস,বিজনেস ও টুরিস্ট ফ্যামিলী ভিসা, ট্যুরিস্ট ভিসা আর্জেন্ট প্রসেস হয়, ভারতীয় নাগরিকদের জন্যে।  We provide Bangladesh Business and Tourist/Family ( TF ) , Tourist Visa For Indian Citizens, in Five working days from any state of India . Contact 
8584948227 What's App.",F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
"""অ্যান ইভনিং ইন্ প্যারিস"" না "" আ আফটারর্নুন ইন কল্লোলিনী কলকাতা """,F
"Trial Run of New Strech Of Metro , from  My Balcony.",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"ভারতের নাগরিক যারা বাংলাদেশী নাগরিক বিবাহ করেছেন আর এক বা দুই বছরের TF ভিসা (টুরিষ্ট/ফ্যামিলি) নিতে চাইছেন , মাল্টিপল এন্ট্রি, যোগাযোগ করুন। কলকাতা ও ভারতের যে কোনো রাজ্য/ স্টেট থেকে। 
TF Visa ( Family/Tourist ) Available for Indian Citizens who are married to Bangladeshi Citizens for One and Two years . From kolkata(W.B) and every states of India.",F
"Indian Visa Application Center(IVAC,) Kushtia, আজ থেকে কার্যক্রম শুরু। 
১৪৫, এন এস রোড, জেলা পরিষদ মার্কেট , কুষ্টিয়া।",F
"যাদবপুর মঙ্গল শোভাযাত্রা, শুভ নববর্ষ ",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"ভারতের মেডিক্যাল ভিসা আবেদন এর জন্যে আবশ্যক ডকুমেন্ট , ভারতের হসপিটালের ভিসা ইনভাইটেশন ও অ্যাপয়েনমেন্ট লেটার, সরকারী চাকরী জীবি দের ভারত ভ্রমনে প্রয়োজনীয় GO সংগ্রহের জন্যে ( মেডিক্যাল ) পারপাস ছুটির আবেদন করার জন্যে , একদিনে পেতে হোয়াটস অ্যাপ করুন।
 +918584948227",F
"ভারতের নাগরিক যারা বাংলাদেশী নাগরিক বিবাহ করেছেন আর এক বা দুই বছরের TF ভিসা (টুরিষ্ট/ফ্যামিলি) নিতে চাইছেন , মাল্টিপল এন্ট্রি, যোগাযোগ করুন।  
ফ্যামিলি টুরিস্ট ভিসায় ( As Required) বাংলাদেশে স্টে করা যাবে , কোনো সময় নির্ধারণ করা নেই। কলকাতা ও ভারতের যে কোনো রাজ্য/ স্টেট থেকে। 
TF Visa ( Family/Tourist ) Available for Indian Citizens who are married to Bangladeshi Citizens for One and Two years . From kolkata(W.B) and every states of India. 
What's app +918584948227",F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
,F
